Samples:R1.bf.size:R1.bf.len:R2.bf.size:R2.bf.len:R1.af.size:R1.af.len:R2.af.size:R2.af.len:size.ovelap.avg:len.overlap.avg
MT3-11-3_S359_L001_Q_23 : 25122: 277.838: 25122: 277.944: 22626: 282.558: 22626: 234.756: 15344: 437.586
MT3-24-3_S96_L001_Q_23 : 35125: 210.151: 35125: 210.224: 22213: 288.555: 22213: 234.439: 14636: 444.756
MT1-21-1_S198_L001_Q_23 : 32702: 248.504: 32702: 245.173: 24748: 281.68: 24748: 237.035: 17604: 432.797
MT3-1-1_S199_L001_Q_23 : 34119: 271.107: 34119: 271.579: 29448: 290.199: 29448: 234.716: 19055: 452.021
MT1-21-2_S206_L001_Q_23 : 30440: 248.368: 30440: 246.525: 23531: 282.756: 23531: 239.251: 16987: 436.69
MT3-12-1_S367_L001_Q_23 : 28418: 248.237: 28418: 248.488: 22328: 287.238: 22328: 233.31: 14845: 438.702
MT1-21-3_S214_L001_Q_23 : 29507: 253.688: 29507: 253.451: 23683: 282.603: 23683: 237.188: 16990: 432.709
MT0-9-2_S299_L001_Q_23 : 23510: 278.172: 23510: 278.705: 20933: 289.411: 20933: 241.363: 14411: 452.997
MT1-10-1_S219_L001_Q_23 : 55014: 185.004: 55014: 107.831: 11288: 278.076: 11288: 234.026: 8035: 417.327
MT0-17-3_S309_L001_Q_23 : 30887: 264.561: 30887: 265.018: 25912: 282.016: 25912: 242.217: 18370: 442.74
MT1-10-2_S227_L001_Q_23 : 54276: 183.525: 54276: 108.215: 10706: 277.219: 10706: 231.447: 7525: 419.053
MT0-18-1_S317_L001_Q_23 : 26132: 281.091: 26132: 281.814: 23589: 289.632: 23589: 241.117: 16286: 453.557
GT3-4-2_S177_L001_Q_23 : 21357: 219.972: 21357: 222.466: 15074: 264.215: 15074: 203.262: 6674: 326.489
MT1-10-3_S235_L001_Q_23 : 18935: 288.635: 18935: 289.03: 17666: 280.741: 17666: 242.246: 12707: 442.756
MT0-18-2_S325_L001_Q_23 : 17803: 291.58: 17803: 292.165: 16739: 289.806: 16739: 238.931: 11327: 454.063
GT3-4-3_S185_L001_Q_23 : 18900: 232.722: 18900: 232.984: 13403: 283.019: 13403: 212.443: 3963: 428.669
MT1-11-1_S243_L001_Q_23 : 24407: 283.272: 24407: 283.803: 22272: 280.956: 22272: 243.579: 16285: 442.079
